gene,module
CPS1,urea_cycle
CPT1A,carnitine_shuttle_cytosolic
CPT1A,carnitine_shuttle_peroxisomal
CPT1A,carnitine_shuttle_endoplasmic_reticular
CPT1A,transport_reactions
CPT1A,fatty_acid_oxidation
CPT1B,carnitine_shuttle_cytosolic
CPT1B,carnitine_shuttle_peroxisomal
CPT1B,carnitine_shuttle_endoplasmic_reticular
CPT1B,fatty_acid_oxidation
CPT1C,carnitine_shuttle_cytosolic
CPT1C,carnitine_shuttle_peroxisomal
CPT1C,carnitine_shuttle_endoplasmic_reticular
CPT1C,fatty_acid_oxidation
CPT2,carnitine_shuttle_mitochondrial
CPT2,transport_reactions
CPT2,fatty_acid_oxidation
CRAT,carnitine_shuttle_mitochondrial
CRAT,carnitine_shuttle_peroxisomal
CRAT,carnitine_shuttle_endoplasmic_reticular
CRAT,fatty_acid_oxidation
CRCP,alanine_aspartate_and_glutamate_metabolism
CREBBP,isolated
CRISP3,glycolysis_gluconeogenesis
CRLS1,glycerophospholipid_metabolism
CROT,carnitine_shuttle_mitochondrial
CROT,carnitine_shuttle_peroxisomal
CROT,fatty_acid_oxidation
CROT,transport_reactions
CRYL1,pentose_and_glucuronate_interconversions
CRYZ,phenylalanine_tyrosine_and_tryptophan_biosynthesis
CS,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
CSAD,bile_acid_biosynthesis
CSF1R,protein_modification
CSGALNACT1,chondroitin_heparan_sulfate_biosynthesis
CSGALNACT1,tyrosine_metabolism
CSGALNACT2,chondroitin_heparan_sulfate_biosynthesis
CSGALNACT2,tyrosine_metabolism
CSK,protein_modification
CSNK1A1,isolated
CSNK1A1L,isolated
CSNK1D,isolated
CSNK1E,isolated
CSNK1G1,isolated
CSNK1G2,isolated
CSNK1G2,transport_reactions
CSNK1G3,isolated
CSNK2A1,isolated
CSNK2A2,isolated
CSNK2B,isolated
CTBP1,propanoate_metabolism
CTBP1,valine_leucine_and_isoleucine_metabolism
CTBP1,leukotriene_metabolism
CTBP1,bile_acid_biosynthesis
CTBP1,retinol_metabolism
CTDP1,isolated
CTDSP1,isolated
CTDSP2,isolated
CTDSPL,isolated
CTGF,transport_reactions
CTH,cysteine_and_methionine_metabolism
CTH,metabolism_of_other_amino_acids
CTPS1,pyrimidine_metabolism
CTPS2,pyrimidine_metabolism
CTSA,n_glycan_metabolism
CTSA,protein_degradation
CTSA,chondroitin_sulfate_degradation
CTSA,keratan_sulfate_degradation
CTSA,fatty_acid_biosynthesis
CTSA,sphingolipid_metabolism
CTSB,protein_degradation
CTSC,protein_degradation
CTSD,protein_degradation
CTSE,protein_degradation
CTSF,protein_degradation
CTSG,protein_degradation
CTSH,protein_degradation
CTSK,protein_degradation
CTSL,protein_degradation
CTSO,protein_degradation
CTSS,protein_degradation
CTSV,protein_degradation
CTSW,protein_degradation
CTSZ,protein_degradation
CUBN,vitamin_d_metabolism
CUBN,transport_reactions
CWC27,isolated
CYB5R1,nicotinate_and_nicotinamide_metabolism
CYB5R2,nicotinate_and_nicotinamide_metabolism
CYB5R3,nicotinate_and_nicotinamide_metabolism
CYB5R4,nicotinate_and_nicotinamide_metabolism
CYB5RL,nicotinate_and_nicotinamide_metabolism
CYBRD1,porphyrin_metabolism
CYC1,oxidative_phosphorylation
CYLD,isolated
CYP11A1,steroid_metabolism
CYP11B1,steroid_metabolism
CYP11B1,glucocorticoid_biosynthesis
CYP11B2,steroid_metabolism
CYP11B2,glucocorticoid_biosynthesis
CYP17A1,steroid_metabolism
CYP17A1,androgen_metabolism
CYP17A1,glucocorticoid_biosynthesis
CYP19A1,linoleate_metabolism
CYP19A1,arachidonic_acid_metabolism
CYP19A1,leukotriene_metabolism
CYP19A1,steroid_metabolism
CYP19A1,estrogen_metabolism
CYP19A1,retinol_metabolism
CYP19A1,xenobiotics_metabolism
CYP1A1,tryptophan_metabolism
CYP1A1,linoleate_metabolism
CYP1A1,arachidonic_acid_metabolism
CYP1A1,leukotriene_metabolism
CYP1A1,steroid_metabolism
CYP1A1,estrogen_metabolism
CYP1A1,transport_reactions
CYP1A1,retinol_metabolism
CYP1A1,serotonin_and_melatonin_biosynthesis
CYP1A1,metabolism_of_xenobiotics_by_cytochrome_p450
CYP1A1,xenobiotics_metabolism
CYP1A2,tryptophan_metabolism
CYP1A2,linoleate_metabolism
CYP1A2,arachidonic_acid_metabolism
CYP1A2,leukotriene_metabolism
CYP1A2,steroid_metabolism
CYP1A2,estrogen_metabolism
CYP1A2,retinol_metabolism
CYP1A2,serotonin_and_melatonin_biosynthesis
CYP1A2,metabolism_of_xenobiotics_by_cytochrome_p450
CYP1A2,xenobiotics_metabolism
CYP1B1,tryptophan_metabolism
CYP1B1,linoleate_metabolism
CYP1B1,arachidonic_acid_metabolism
CYP1B1,leukotriene_metabolism
CYP1B1,steroid_metabolism
CYP1B1,estrogen_metabolism
CYP1B1,retinol_metabolism
CYP1B1,serotonin_and_melatonin_biosynthesis
CYP1B1,metabolism_of_xenobiotics_by_cytochrome_p450
CYP1B1,xenobiotics_metabolism
CYP21A2,steroid_metabolism
CYP21A2,glucocorticoid_biosynthesis
CYP21A2,miscellaneous
CYP24A1,vitamin_d_metabolism
CYP24A1,transport_reactions
CYP26A1,retinol_metabolism
CYP26B1,retinol_metabolism
CYP27A1,cholesterol_metabolism
CYP27A1,glycerophospholipid_metabolism
CYP27A1,bile_acid_biosynthesis
CYP27A1,vitamin_d_metabolism
CYP27A1,miscellaneous
CYP27B1,vitamin_d_metabolism
CYP2A13,linoleate_metabolism
CYP2A13,arachidonic_acid_metabolism
CYP2A13,leukotriene_metabolism
CYP2A13,steroid_metabolism
CYP2A13,estrogen_metabolism
CYP2A13,retinol_metabolism
CYP2A13,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2A13,xenobiotics_metabolism
CYP2A6,linoleate_metabolism
CYP2A6,arachidonic_acid_metabolism
CYP2A6,leukotriene_metabolism
CYP2A6,steroid_metabolism
CYP2A6,estrogen_metabolism
CYP2A6,retinol_metabolism
CYP2A6,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2A6,xenobiotics_metabolism
CYP2A6,drug_metabolism
CYP2A7,linoleate_metabolism
CYP2A7,arachidonic_acid_metabolism
CYP2A7,leukotriene_metabolism
CYP2A7,steroid_metabolism
CYP2A7,estrogen_metabolism
CYP2A7,retinol_metabolism
CYP2A7,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2A7,xenobiotics_metabolism
CYP2B6,linoleate_metabolism
CYP2B6,arachidonic_acid_metabolism
CYP2B6,leukotriene_metabolism
CYP2B6,steroid_metabolism
CYP2B6,estrogen_metabolism
CYP2B6,retinol_metabolism
CYP2B6,xenobiotics_metabolism
CYP2C18,linoleate_metabolism
CYP2C18,arachidonic_acid_metabolism
CYP2C18,leukotriene_metabolism
CYP2C18,steroid_metabolism
CYP2C18,estrogen_metabolism
CYP2C18,retinol_metabolism
CYP2C18,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2C18,xenobiotics_metabolism
CYP2C18,drug_metabolism
CYP2C19,tryptophan_metabolism
CYP2C19,linoleate_metabolism
CYP2C19,arachidonic_acid_metabolism
CYP2C19,leukotriene_metabolism
CYP2C19,steroid_metabolism
CYP2C19,estrogen_metabolism
CYP2C19,retinol_metabolism
CYP2C19,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2C19,drug_metabolism
CYP2C8,linoleate_metabolism
CYP2C8,arachidonic_acid_metabolism
CYP2C8,leukotriene_metabolism
CYP2C8,steroid_metabolism
CYP2C8,estrogen_metabolism
CYP2C8,retinol_metabolism
CYP2C8,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2C8,xenobiotics_metabolism
CYP2C8,drug_metabolism
CYP2C9,linoleate_metabolism
CYP2C9,arachidonic_acid_metabolism
CYP2C9,leukotriene_metabolism
CYP2C9,steroid_metabolism
CYP2C9,estrogen_metabolism
CYP2C9,retinol_metabolism
CYP2C9,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2C9,xenobiotics_metabolism
CYP2C9,drug_metabolism
CYP2D6,linoleate_metabolism
CYP2D6,arachidonic_acid_metabolism
CYP2D6,leukotriene_metabolism
CYP2D6,steroid_metabolism
CYP2D6,estrogen_metabolism
CYP2D6,retinol_metabolism
CYP2D6,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2D6,xenobiotics_metabolism
CYP2D6,drug_metabolism
CYP2E1,glycolysis_gluconeogenesis
CYP2E1,pyruvate_metabolism
CYP2E1,linoleate_metabolism
CYP2E1,arachidonic_acid_metabolism
CYP2E1,leukotriene_metabolism
CYP2E1,steroid_metabolism
CYP2E1,estrogen_metabolism
CYP2E1,bile_acid_biosynthesis
CYP2E1,retinol_metabolism
CYP2E1,vitamin_d_metabolism
CYP2E1,metabolism_of_xenobiotics_by_cytochrome_p450
CYP2E1,xenobiotics_metabolism
CYP2E1,miscellaneous
CYP2E1,drug_metabolism
CYP2F1,linoleate_metabolism
CYP2F1,arachidonic_acid_metabolism
CYP2F1,leukotriene_metabolism
CYP2F1,eicosanoid_metabolism
CYP2F1,steroid_metabolism
CYP2F1,estrogen_metabolism
CYP2F1,retinol_metabolism
CYP2F1,xenobiotics_metabolism
CYP2J2,linoleate_metabolism
CYP2J2,arachidonic_acid_metabolism
CYP2J2,leukotriene_metabolism
CYP2J2,steroid_metabolism
CYP2J2,estrogen_metabolism
CYP2J2,retinol_metabolism
CYP2J2,xenobiotics_metabolism
CYP2R1,vitamin_d_metabolism
CYP2S1,linoleate_metabolism
CYP2S1,arachidonic_acid_metabolism
CYP2S1,leukotriene_metabolism
CYP2S1,steroid_metabolism
CYP2S1,estrogen_metabolism
CYP2S1,retinol_metabolism
CYP2S1,xenobiotics_metabolism
CYP2U1,linoleate_metabolism
CYP2U1,arachidonic_acid_metabolism
CYP2U1,leukotriene_metabolism
CYP2U1,steroid_metabolism
CYP2U1,estrogen_metabolism
CYP2U1,retinol_metabolism
CYP39A1,bile_acid_biosynthesis
CYP3A4,linoleate_metabolism
CYP3A4,arachidonic_acid_metabolism
CYP3A4,leukotriene_metabolism
CYP3A4,steroid_metabolism
CYP3A4,estrogen_metabolism
CYP3A4,bile_acid_biosynthesis
CYP3A4,retinol_metabolism
CYP3A4,metabolism_of_xenobiotics_by_cytochrome_p450
CYP3A4,miscellaneous
CYP3A4,xenobiotics_metabolism
CYP3A4,drug_metabolism
CYP3A5,linoleate_metabolism
CYP3A5,arachidonic_acid_metabolism
CYP3A5,leukotriene_metabolism
CYP3A5,steroid_metabolism
CYP3A5,estrogen_metabolism
CYP3A5,retinol_metabolism
CYP3A5,metabolism_of_xenobiotics_by_cytochrome_p450
CYP3A5,xenobiotics_metabolism
CYP3A5,drug_metabolism
CYP3A7,linoleate_metabolism
CYP3A7,arachidonic_acid_metabolism
CYP3A7,leukotriene_metabolism
CYP3A7,steroid_metabolism
CYP3A7,estrogen_metabolism
CYP3A7,retinol_metabolism
CYP3A7,metabolism_of_xenobiotics_by_cytochrome_p450
CYP3A7,xenobiotics_metabolism
CYP46A1,bile_acid_biosynthesis
CYP4A11,arachidonic_acid_metabolism
CYP4A11,transport_reactions
CYP4A11,metabolism_of_xenobiotics_by_cytochrome_p450
CYP4A22,arachidonic_acid_metabolism
CYP4A22,metabolism_of_xenobiotics_by_cytochrome_p450
CYP4F2,omega_3_fatty_acid_metabolism
CYP4F2,arachidonic_acid_metabolism
CYP4F2,leukotriene_metabolism
CYP4F2,vitamin_e_metabolism
CYP4F2,eicosanoid_metabolism
CYP4F2,fatty_acid_oxidation
CYP4F2,drug_metabolism
CYP4F22,omega_3_fatty_acid_metabolism
CYP4F22,arachidonic_acid_metabolism
CYP4F22,leukotriene_metabolism
CYP4F22,vitamin_e_metabolism
CYP4F22,eicosanoid_metabolism
CYP4F3,omega_3_fatty_acid_metabolism
CYP4F3,arachidonic_acid_metabolism
CYP4F3,leukotriene_metabolism
CYP4F3,vitamin_e_metabolism
CYP4F3,eicosanoid_metabolism
CYP4F3,fatty_acid_oxidation
CYP4F3,drug_metabolism
CYP4F8,linoleate_metabolism
CYP4F8,omega_3_fatty_acid_metabolism
CYP4F8,arachidonic_acid_metabolism
CYP4F8,leukotriene_metabolism
CYP4F8,eicosanoid_metabolism
CYP4F8,steroid_metabolism
CYP4F8,estrogen_metabolism
CYP4F8,retinol_metabolism
CYP4F8,vitamin_e_metabolism
CYP4F8,cholesterol_metabolism
CYP4F8,xenobiotics_metabolism
CYP51A1,cholesterol_biosynthesis_1_bloch_pathway
CYP51A1,cholesterol_biosynthesis_3_kandustch_russell_pathway
CYP51A1,cholesterol_metabolism
CYP7A1,transport_reactions
CYP7A1,bile_acid_biosynthesis
CYP7A1,cholesterol_metabolism
CYP7B1,steroid_metabolism
CYP7B1,bile_acid_biosynthesis
CYP8B1,bile_acid_biosynthesis
CYP8B1,transport_reactions
DAD1,n_glycan_metabolism
DAGLA,acylglycerides_metabolism
DAGLA,retinol_metabolism
DAGLA,transport_reactions
DAGLB,acylglycerides_metabolism
DAGLB,retinol_metabolism
DAGLB,transport_reactions
DAK,glycerophospholipid_metabolism
DAO,arginine_and_proline_metabolism
DAO,glycine_serine_and_threonine_metabolism
DAO,metabolism_of_other_amino_acids
DAPK1,isolated
DAPK2,isolated
DAPK3,isolated
DARS,aminoacyl_trna_biosynthesis
DBH,lysine_metabolism
DBH,phenylalanine_tyrosine_and_tryptophan_biosynthesis
DBI,transport_reactions
DBI,fatty_acid_oxidation
DBP,sphingolipid_metabolism
DBT,propanoate_metabolism
DBT,valine_leucine_and_isoleucine_metabolism
DCK,purine_metabolism
DCK,pyrimidine_metabolism
DCK,nucleotide_metabolism
DCLK1,isolated
DCT,phenylalanine_tyrosine_and_tryptophan_biosynthesis
DCTD,nucleotide_metabolism
DCTPP1,nucleotide_metabolism
DCXR,pentose_and_glucuronate_interconversions
DDAH1,isolated
DDAH2,isolated
DDC,histidine_metabolism
DDC,tryptophan_metabolism
DDC,tyrosine_metabolism
DDC,phenylalanine_tyrosine_and_tryptophan_biosynthesis
DDC,serotonin_and_melatonin_biosynthesis
DDO,alanine_aspartate_and_glutamate_metabolism
DDOST,n_glycan_metabolism
DDX19B,transport_reactions
DECR1,omega_6_fatty_acid_metabolism
DECR1,leukotriene_metabolism
DECR1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
DECR1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
DECR1,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
DECR1,vitamin_e_metabolism
DECR1,fatty_acid_oxidation
DECR2,omega_6_fatty_acid_metabolism
DECR2,leukotriene_metabolism
DECR2,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
DECR2,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
DECR2,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
DECR2,vitamin_e_metabolism
DECR2,fatty_acid_oxidation
DEGS1,sphingolipid_metabolism
DEGS2,sphingolipid_metabolism
DERA,pentose_phosphate_pathway
DGAT1,acylglycerides_metabolism
DGAT1,transport_reactions
DGAT1,retinol_metabolism
DGAT1,triacylglycerol_synthesis
DGAT2,acylglycerides_metabolism
DGAT2,retinol_metabolism
DGAT2,triacylglycerol_synthesis
DGKB,acylglycerides_metabolism
DGKG,acylglycerides_metabolism
DGKI,acylglycerides_metabolism
DGKI,glycerophospholipid_metabolism
DGKQ,acylglycerides_metabolism
DGKZ,acylglycerides_metabolism
DGKZ,glycerophospholipid_metabolism
DGUOK,purine_metabolism
DGUOK,nucleotide_metabolism
DHCR24,propanoate_metabolism
DHCR24,cholesterol_biosynthesis_1_bloch_pathway
DHCR24,cholesterol_biosynthesis_2
DHCR24,cholesterol_biosynthesis_3_kandustch_russell_pathway
DHCR24,cholesterol_metabolism
DHCR7,cholesterol_biosynthesis_1_bloch_pathway
DHCR7,cholesterol_biosynthesis_2
DHCR7,cholesterol_metabolism
DHDDS,histidine_metabolism
DHDDS,n_glycan_metabolism
DHDH,pentose_and_glucuronate_interconversions
DHDH,metabolism_of_xenobiotics_by_cytochrome_p450
DHFR,folate_metabolism
DHFRL1,folate_metabolism
DHODH,pyrimidine_metabolism
DHPS,arginine_and_proline_metabolism
DHRS2,propanoate_metabolism
DHRS2,valine_leucine_and_isoleucine_metabolism
DHRS2,leukotriene_metabolism
DHRS2,bile_acid_biosynthesis
DHRS2,retinol_metabolism
DHRS3,retinol_metabolism
DHRS4,omega_3_fatty_acid_metabolism
DHRS4,arachidonic_acid_metabolism
DHRS4,leukotriene_metabolism
DHRS4,eicosanoid_metabolism
DHRS4,prostaglandin_biosynthesis
DHRS4,retinol_metabolism
DHRS9,retinol_metabolism
DHTKD1,lysine_metabolism
DHTKD1,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
DIBD1,n_glycan_metabolism
DIO1,phenylalanine_tyrosine_and_tryptophan_biosynthesis
DIO2,phenylalanine_tyrosine_and_tryptophan_biosynthesis
DIO3,phenylalanine_tyrosine_and_tryptophan_biosynthesis
DLAT,glycolysis_gluconeogenesis
DLD,glycolysis_gluconeogenesis
DLD,propanoate_metabolism
DLD,glycine_serine_and_threonine_metabolism
DLD,lysine_metabolism
DLD,cysteine_and_methionine_metabolism
DLD,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
DLD,lipoic_acid_metabolism
DLD,folate_metabolism
DLD,miscellaneous
DLST,lysine_metabolism
DLST,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
DMGDH,glycine_serine_and_threonine_metabolism
DMGDH,sulfur_metabolism
DMPK,isolated
DNAJC6,protein_modification
DNM1,nucleotide_metabolism
DNM1L,nucleotide_metabolism
DNM2,nucleotide_metabolism
DNM3,nucleotide_metabolism
DNMT1,cysteine_and_methionine_metabolism
DNMT1,metabolism_of_other_amino_acids
DNMT3A,cysteine_and_methionine_metabolism
DNMT3A,metabolism_of_other_amino_acids
DNMT3B,cysteine_and_methionine_metabolism
DNMT3B,metabolism_of_other_amino_acids
DNMT3L,cysteine_and_methionine_metabolism
DNMT3L,metabolism_of_other_amino_acids
DOLK,n_glycan_metabolism
DOLPP1,n_glycan_metabolism
DOT1L,lysine_metabolism
DPAGT1,n_glycan_metabolism
DPEP1,leukotriene_metabolism
DPEP1,transport_reactions
DPEP2,leukotriene_metabolism
DPH5,isolated
DPM1,n_glycan_metabolism
DPM2,n_glycan_metabolism
DPM3,n_glycan_metabolism
DPYD,pyrimidine_metabolism
DPYS,pyrimidine_metabolism
DPYSL2,pyrimidine_metabolism
DPYSL3,pyrimidine_metabolism
DSE,chondroitin_heparan_sulfate_biosynthesis
DTYMK,pyrimidine_metabolism
DTYMK,nucleotide_metabolism
DUOX1,tyrosine_metabolism
DUOX2,tyrosine_metabolism
DUSP1,protein_modification
DUSP1,isolated
DUSP10,protein_modification
DUSP10,isolated
DUSP11,protein_modification
DUSP11,inositol_phosphate_metabolism
DUSP11,isolated
DUSP12,protein_modification
DUSP12,isolated
DUSP16,protein_modification
DUSP16,isolated
DUSP19,protein_modification
DUSP19,isolated
DUSP2,protein_modification
DUSP2,isolated
DUSP28,protein_modification
DUSP28,isolated
DUSP3,protein_modification
DUSP3,isolated
DUSP4,protein_modification
DUSP4,isolated
DUSP5,protein_modification
DUSP5,isolated
DUSP6,protein_modification
DUSP6,isolated
DUSP7,protein_modification
DUSP7,isolated
DUSP8,protein_modification
DUSP8,isolated
DUSP9,protein_modification
DUSP9,bile_acid_biosynthesis
DUSP9,isolated
DUSP9,transport_reactions
DUT,pyrimidine_metabolism
DUT,nucleotide_metabolism
DYRK1A,protein_modification
DYRK1A,isolated
DYRK1B,protein_modification
DYRK1B,isolated
DYRK2,protein_modification
DYRK2,isolated
DYRK3,protein_modification
DYRK3,isolated
DYRK4,protein_modification
DYRK4,isolated
DZIP3,isolated
EBP,cholesterol_biosynthesis_1_bloch_pathway
EBP,cholesterol_biosynthesis_3_kandustch_russell_pathway
EBP,cholesterol_metabolism
ECH1,omega_6_fatty_acid_metabolism
ECH1,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ECH1,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ECH1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ECH1,isolated
ECH1,fatty_acid_oxidation
ECHDC2,butanoate_metabolism
ECHS1,tryptophan_metabolism
ECHS1,beta_alanine_metabolism
ECHS1,valine_leucine_and_isoleucine_metabolism
ECHS1,omega_6_fatty_acid_metabolism
ECHS1,arachidonic_acid_metabolism
ECHS1,leukotriene_metabolism
ECHS1,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
ECHS1,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ECHS1,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ECHS1,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ECHS1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ECHS1,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
ECHS1,beta_oxidation_of_branched_chain_fatty_acids_mitochondrial
ECHS1,vitamin_e_metabolism
ECHS1,fatty_acid_oxidation
ECI1,omega_3_fatty_acid_metabolism
ECI1,omega_6_fatty_acid_metabolism
ECI1,leukotriene_metabolism
ECI1,beta_oxidation_of_even_chain_fatty_acids_peroxisomal
ECI1,beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal
ECI1,beta_oxidation_of_phytanic_acid_peroxisomal
ECI1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
ECI1,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ECI1,beta_oxidation_of_unsaturated_fatty_acids_n_7_peroxisomal
ECI1,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ECI1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ECI1,vitamin_e_metabolism
ECI1,fatty_acid_oxidation
ECI2,omega_3_fatty_acid_metabolism
ECI2,omega_6_fatty_acid_metabolism
ECI2,leukotriene_metabolism
ECI2,beta_oxidation_of_even_chain_fatty_acids_peroxisomal
ECI2,beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal
ECI2,beta_oxidation_of_phytanic_acid_peroxisomal
ECI2,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
ECI2,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ECI2,beta_oxidation_of_unsaturated_fatty_acids_n_7_peroxisomal
ECI2,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ECI2,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ECI2,vitamin_e_metabolism
ECI2,fatty_acid_oxidation
EEF1A1,nucleotide_metabolism
EEF1A2,nucleotide_metabolism
EEF2,nucleotide_metabolism
EFTUD1,nucleotide_metabolism
EGFR,protein_modification
EGFR,transport_reactions
EHHADH,tryptophan_metabolism
EHHADH,beta_alanine_metabolism
EHHADH,valine_leucine_and_isoleucine_metabolism
EHHADH,omega_3_fatty_acid_metabolism
EHHADH,omega_6_fatty_acid_metabolism
EHHADH,leukotriene_metabolism
EHHADH,beta_oxidation_of_even_chain_fatty_acids_peroxisomal
EHHADH,beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal
EHHADH,beta_oxidation_of_phytanic_acid_peroxisomal
EHHADH,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
EHHADH,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
EHHADH,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
EHHADH,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
EHHADH,beta_oxidation_of_unsaturated_fatty_acids_n_7_peroxisomal
EHHADH,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
EHHADH,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
EHHADH,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
EHHADH,beta_oxidation_of_branched_chain_fatty_acids_mitochondrial
EHHADH,steroid_metabolism
EHHADH,transport_reactions
EHHADH,bile_acid_biosynthesis
EHHADH,isolated
EHHADH,fatty_acid_oxidation
EHHADH,drug_metabolism
EHMT1,lysine_metabolism
EHMT1,phenylalanine_tyrosine_and_tryptophan_biosynthesis
EHMT2,lysine_metabolism
EHMT2,phenylalanine_tyrosine_and_tryptophan_biosynthesis
EIF2AK1,isolated
EIF2AK2,isolated
EIF2AK3,isolated
EIF2AK4,isolated
EIF4EBP3,isolated
ELOVL1,histidine_metabolism
ELOVL1,fatty_acid_biosynthesis_unsaturated
ELOVL1,fatty_acid_elongation_even_chain
ELOVL1,fatty_acid_elongation_odd_chain
ELOVL1,omega_3_fatty_acid_metabolism
ELOVL1,omega_6_fatty_acid_metabolism
ELOVL1,fatty_acid_biosynthesis
ELOVL1,fatty_acid_oxidation
ELOVL2,histidine_metabolism
ELOVL2,fatty_acid_biosynthesis_unsaturated
ELOVL2,fatty_acid_elongation_even_chain
ELOVL2,fatty_acid_elongation_odd_chain
ELOVL2,omega_3_fatty_acid_metabolism
ELOVL2,omega_6_fatty_acid_metabolism
ELOVL2,transport_reactions
ELOVL2,fatty_acid_biosynthesis
ELOVL2,fatty_acid_oxidation
ELOVL3,histidine_metabolism
ELOVL3,fatty_acid_biosynthesis_unsaturated
ELOVL3,fatty_acid_elongation_even_chain
ELOVL3,fatty_acid_elongation_odd_chain
ELOVL3,omega_3_fatty_acid_metabolism
ELOVL3,omega_6_fatty_acid_metabolism
ELOVL4,histidine_metabolism
ELOVL4,fatty_acid_biosynthesis_unsaturated
ELOVL4,fatty_acid_elongation_even_chain
ELOVL4,fatty_acid_elongation_odd_chain
ELOVL4,omega_3_fatty_acid_metabolism
ELOVL4,omega_6_fatty_acid_metabolism
ELOVL4,fatty_acid_biosynthesis
ELOVL4,fatty_acid_oxidation
ELOVL5,histidine_metabolism
ELOVL5,fatty_acid_biosynthesis_unsaturated
ELOVL5,fatty_acid_elongation_even_chain
ELOVL5,fatty_acid_elongation_odd_chain
ELOVL5,omega_3_fatty_acid_metabolism
ELOVL5,omega_6_fatty_acid_metabolism
ELOVL5,transport_reactions
ELOVL5,fatty_acid_biosynthesis
ELOVL5,fatty_acid_oxidation
ELOVL6,histidine_metabolism
ELOVL6,fatty_acid_biosynthesis_unsaturated
ELOVL6,fatty_acid_elongation_even_chain
ELOVL6,fatty_acid_elongation_odd_chain
ELOVL6,omega_3_fatty_acid_metabolism
ELOVL6,omega_6_fatty_acid_metabolism
ELOVL6,transport_reactions
ELOVL6,fatty_acid_biosynthesis
ELOVL6,fatty_acid_oxidation
ELOVL7,histidine_metabolism
ELOVL7,fatty_acid_biosynthesis_unsaturated
ELOVL7,fatty_acid_elongation_even_chain
ELOVL7,fatty_acid_elongation_odd_chain
ELOVL7,omega_3_fatty_acid_metabolism
ELOVL7,omega_6_fatty_acid_metabolism
ELP3,isolated
EMG1,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ENGASE,n_glycan_metabolism
ENGASE,keratan_sulfate_degradation
ENO1,glycolysis_gluconeogenesis
ENO2,glycolysis_gluconeogenesis
ENO3,glycolysis_gluconeogenesis
ENOPH1,cysteine_and_methionine_metabolism
ENPP1,pyrimidine_metabolism
ENPP1,nicotinate_and_nicotinamide_metabolism
ENPP1,pantothenate_and_coa_biosynthesis
ENPP1,riboflavin_metabolism
ENPP1,starch_and_sucrose_metabolism
ENPP1,vitamin_b2_metabolism
ENPP2,ether_lipid_metabolism
ENPP3,pyrimidine_metabolism
ENPP3,nicotinate_and_nicotinamide_metabolism
